learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
0.001,0.039699715,3.0259793,0.98619336,0.53108
0.001,0.038807627,3.322909,0.9863267,0.53214
0.001,0.040221233,3.3252401,0.9858133,0.53368
0.001,0.03926733,3.4654996,0.9860467,0.53092
0.001,0.039144527,3.3932893,0.9861533,0.53284
0.001,0.0395548,3.6946888,0.9859333,0.53018
0.001,0.04029727,3.7586703,0.98595333,0.53056
0.001,0.039765775,2.939347,0.9865133,0.53166
0.001,0.038767852,3.4717922,0.9863333,0.53152
0.001,0.039571617,3.3789985,0.98620665,0.53014
0.001,0.039180476,3.4869688,0.9863667,0.52952
0.001,0.039382547,3.6317794,0.98642,0.5316
0.001,0.039217856,3.1814692,0.98642665,0.53
0.001,0.038882893,3.2735302,0.9864467,0.5297
0.001,0.039669722,3.5026968,0.98605335,0.53266
0.001,0.039121296,3.0332663,0.9863,0.53444
0.001,0.03820593,3.6388166,0.9863267,0.52774
0.001,0.039207906,3.3311894,0.98613334,0.53114
0.001,0.037835177,3.448921,0.98663336,0.53134
0.001,0.038550064,3.5519865,0.98620665,0.53004
0.001,0.039585084,3.521039,0.98616666,0.53386
0.001,0.03878649,3.3035681,0.9864867,0.52938
0.001,0.039572354,3.2632701,0.98609334,0.5295
0.001,0.03921163,3.6475592,0.9862667,0.52898
0.001,0.03844726,3.5257123,0.98648,0.52738
0.001,0.038222667,3.5848827,0.98663336,0.5283
0.001,0.038124513,3.909037,0.98660666,0.53088
0.001,0.038924724,3.3782773,0.9863667,0.53182
0.001,0.038993258,3.2413056,0.98620665,0.53402
0.001,0.036776345,3.8104339,0.98704666,0.52994
0.001,0.038458426,3.4701998,0.98668665,0.52896
0.001,0.038398128,3.974806,0.98646,0.5304
0.001,0.03917245,3.525163,0.9862267,0.5358
0.001,0.038118683,3.7495542,0.98679334,0.5331
0.001,0.039166532,3.1512973,0.98628,0.5339
0.001,0.037716266,3.5802305,0.9865133,0.53118
0.001,0.0389126,3.8247778,0.9865533,0.53032
0.001,0.03889184,3.3086538,0.98624,0.52876
0.001,0.038568307,3.6327534,0.98636,0.53354
0.001,0.03892542,3.253925,0.98656,0.53242
0.001,0.03841264,3.8473358,0.98672,0.52726
0.001,0.03931457,3.1099734,0.9861867,0.53206
0.001,0.03713619,3.7820833,0.9868,0.5311
0.001,0.037756797,3.5217159,0.98685336,0.53504
0.001,0.037731193,3.4285467,0.98682666,0.53306
0.001,0.038362082,3.291309,0.98682,0.53214
0.001,0.038405176,3.4649591,0.9868133,0.52836
0.001,0.038568813,3.387577,0.9865,0.5299
0.001,0.03778076,3.4268444,0.9868067,0.53328
0.001,0.03799187,3.3200893,0.98689336,0.53252
0.001,0.037465367,4.122495,0.98676,0.53192
0.001,0.03859762,3.9483027,0.98668,0.52596
0.001,0.038222194,2.9826295,0.98668665,0.53388
0.001,0.038290065,3.1113591,0.98652,0.52954
0.001,0.036414947,3.2428806,0.9874733,0.53164
0.001,0.03819377,3.202117,0.98693335,0.53156
0.001,0.036840312,3.613438,0.98686,0.52978
0.001,0.03841571,3.4477177,0.9866267,0.5315
0.001,0.03840215,2.9244688,0.98674,0.5324
0.001,0.0376957,3.3903346,0.98664665,0.53286
0.001,0.037355196,3.6475418,0.98702,0.52814
0.001,0.037727136,3.2886703,0.98708665,0.53134
0.001,0.038487926,3.4309378,0.9866667,0.53328
0.001,0.037629932,3.439162,0.98664,0.53104
0.001,0.03775605,3.2389512,0.98700666,0.53492
0.001,0.03714879,3.4394474,0.98705333,0.53198
0.001,0.036768258,3.4117146,0.9870267,0.5322
0.001,0.03768158,3.0672157,0.98736,0.53388
0.001,0.037428174,3.5260038,0.98715335,0.53396
0.001,0.037323374,3.899866,0.98696667,0.5316
0.001,0.037525907,3.4492984,0.9872467,0.53328
0.001,0.036836743,3.728855,0.98726,0.53068
0.001,0.037560295,3.4692125,0.98671335,0.53212
0.001,0.037023712,3.5386627,0.9871333,0.53212
0.001,0.03739712,3.2966218,0.98714,0.53266
0.001,0.036949754,3.6639524,0.98706,0.53058
0.001,0.037640158,3.1571414,0.98708,0.5334
0.001,0.03684749,3.209997,0.98749334,0.53476
0.001,0.038274914,2.99739,0.98686,0.53198
0.001,0.03620903,3.491765,0.98752666,0.53358
0.001,0.03760357,3.3157015,0.98712,0.5318
0.001,0.03683772,3.5218005,0.9872467,0.5358
0.001,0.036712304,3.53782,0.9871467,0.52936
0.001,0.03770529,3.3543236,0.9872,0.5341
0.001,0.03678299,3.5441566,0.9871067,0.53026
0.001,0.03718856,3.8988805,0.9869133,0.53192
0.001,0.036743253,3.4400074,0.98723334,0.52794
0.001,0.03705728,3.3770466,0.98727334,0.52812
0.001,0.037250873,3.552527,0.987,0.5279
0.001,0.037226655,2.9915936,0.9871067,0.53072
0.001,0.036462884,3.2580178,0.9872533,0.5335
0.001,0.03783349,3.1187618,0.9868467,0.53144
0.001,0.035392143,3.5779767,0.9873533,0.53118
0.001,0.0371144,3.233314,0.98754,0.53662
0.001,0.03758361,3.2455437,0.98657334,0.53172
0.001,0.035802573,3.8280647,0.98788,0.53228
0.001,0.037015945,3.553378,0.98748,0.53268
0.001,0.036204167,3.3105614,0.98736,0.528
0.001,0.03719263,3.3215775,0.98724,0.53226
0.001,0.0367481,3.5808423,0.9871467,0.52938
0.001,0.036754936,3.1941388,0.98758,0.53116
0.001,0.036794793,3.7398658,0.98698664,0.52774
0.001,0.037695765,3.6705456,0.98685336,0.53088
0.001,0.036573432,3.211467,0.9873,0.53078
0.001,0.03737435,3.4185128,0.98698664,0.5309
0.001,0.036716446,3.4350955,0.98744,0.52924
0.001,0.035601888,3.883047,0.98788667,0.5284
0.001,0.03632171,3.6977975,0.98752666,0.5312
0.001,0.037816912,3.7408943,0.98642665,0.52852
0.001,0.035522334,3.8154001,0.98818,0.53044
0.001,0.03745549,3.3328297,0.98720664,0.5313
0.001,0.035559963,3.4830348,0.98774,0.5305
0.001,0.03633228,3.8966942,0.98752,0.52802
0.001,0.036698647,3.0485666,0.98754,0.53046
0.001,0.03554706,3.3252308,0.98776,0.53332
0.001,0.037058126,3.271695,0.98696667,0.53342
0.001,0.036170047,3.7173963,0.9876267,0.53102
0.001,0.036042336,3.749758,0.9874333,0.52992
0.001,0.03653524,3.2838354,0.98722667,0.52692
0.001,0.03575478,3.9250102,0.9876867,0.5303
0.001,0.036856465,3.5338216,0.9872867,0.53098
0.001,0.036073837,4.042645,0.9876267,0.53208
0.001,0.035635438,3.4900367,0.9874667,0.52836
0.001,0.036248997,3.8217337,0.9874067,0.53122
0.001,0.03701626,3.01495,0.98727334,0.5291
0.001,0.035687473,3.7428904,0.9877667,0.53354
0.001,0.036345437,2.981398,0.9873667,0.53042
0.001,0.035495926,3.3573134,0.98762,0.53034
0.001,0.036519676,3.723949,0.9873,0.52872
0.001,0.036253776,4.0200443,0.9874667,0.53144
0.001,0.036909487,3.4036543,0.98722,0.53108
0.001,0.035765156,3.6199503,0.98736,0.52938
0.001,0.03484223,3.4715042,0.98800665,0.53108
0.001,0.036252655,3.654249,0.98755336,0.52862
0.001,0.035178557,3.6871998,0.98807335,0.52996
0.001,0.035664577,3.6687236,0.9879,0.53056
0.001,0.03808475,3.3340573,0.98715335,0.53246
0.001,0.035484076,3.705648,0.9875,0.53036
0.001,0.03582138,3.3443882,0.9876267,0.5306
0.001,0.03707479,3.3981376,0.9871333,0.52836
0.001,0.035336282,3.578188,0.98778665,0.53008
0.001,0.036212374,3.3504817,0.98786664,0.53098
0.001,0.035311315,4.021578,0.98749334,0.53092
0.001,0.034997594,3.623049,0.9877667,0.5335
0.001,0.035992865,3.0423093,0.9878467,0.53068
0.001,0.036525115,3.229682,0.98771334,0.529
0.001,0.035154916,3.6906826,0.98786,0.5323
0.001,0.034815572,4.0254383,0.9879467,0.5299
0.001,0.0357511,3.2689118,0.98776,0.53108
0.001,0.034401894,3.6796346,0.9880133,0.52784
0.001,0.036604572,3.2286043,0.98723334,0.53256
0.001,0.035155345,3.5410273,0.98786664,0.53088
0.001,0.035653144,3.4855661,0.98753333,0.5304
0.001,0.0357791,3.9016027,0.9875133,0.53102
0.001,0.03475399,3.2847621,0.98826,0.5295
0.001,0.03567749,3.322138,0.98768,0.52736
0.001,0.03526562,3.1970837,0.9877333,0.52774
0.001,0.035020187,3.4298413,0.98776,0.53102
0.001,0.035185978,3.8199944,0.98764,0.5333
0.001,0.035648007,3.2161756,0.9874333,0.5312
0.001,0.035349976,3.9547324,0.98799336,0.52998
0.001,0.034979276,3.842844,0.98819333,0.5296
0.001,0.03545696,3.486115,0.98789334,0.53282
0.001,0.035740536,3.0935323,0.98770666,0.53292
0.001,0.03436131,3.604058,0.98825336,0.52988
0.001,0.035907518,3.7388887,0.9873533,0.53192
0.001,0.034702048,4.133493,0.9880933,0.52972
0.001,0.035810538,3.4117036,0.98774,0.5287
0.001,0.035480984,3.3114712,0.98782665,0.53204
0.001,0.033984084,3.7175896,0.98832,0.53154
0.001,0.03497904,3.3409798,0.98814,0.53336
0.001,0.035647713,3.6055956,0.9879,0.5331
0.001,0.034480557,3.6425898,0.98794,0.53274
0.001,0.03487508,3.682034,0.98793334,0.52988
0.001,0.034948293,3.0412426,0.9878733,0.53142
0.001,0.035304412,3.4641178,0.9876533,0.53128
0.001,0.034316182,3.853252,0.98815334,0.5292
0.001,0.034884762,3.5106227,0.98811334,0.53334
0.001,0.034714296,3.4351935,0.98804665,0.53132
0.001,0.034634955,3.8542984,0.98816,0.53568
0.001,0.03390046,3.8819046,0.98832667,0.53294
0.001,0.03643845,3.6547651,0.9876133,0.53022
0.001,0.03428316,3.6287205,0.98796666,0.5314
0.001,0.034762405,3.862628,0.98815334,0.53212
0.001,0.033859633,4.543032,0.9879133,0.52822
0.001,0.03500986,3.6573222,0.98830664,0.53212
0.001,0.035773255,3.4456162,0.9874,0.53026
0.001,0.034502286,3.5392928,0.9882467,0.53022
0.001,0.035401035,3.223596,0.98794,0.5258
0.001,0.033287648,3.9636843,0.98821336,0.5334
0.001,0.033994388,3.5923367,0.9883867,0.53218
0.001,0.034778606,3.655997,0.9881267,0.52878
0.001,0.034362,3.7089822,0.98796666,0.53268
0.001,0.034104582,3.5915222,0.98822,0.53146
0.001,0.034870394,3.5358963,0.98798,0.5278
0.001,0.033853944,3.964319,0.98818666,0.52776
0.001,0.034577437,3.4145346,0.98819333,0.53024
0.001,0.034691397,3.3946471,0.98802,0.5335
0.001,0.033533208,3.7013965,0.98862,0.52774
0.001,0.034398552,3.5303545,0.9882467,0.53242
0.001,0.03530378,3.884906,0.98784,0.53174
0.001,0.035109397,3.7351837,0.98766,0.53078
0.001,0.033411548,4.117675,0.98837334,0.52996
0.001,0.033973154,3.2794938,0.98859334,0.52838
0.001,0.034312434,3.560443,0.98814666,0.53132
0.001,0.0350334,4.338446,0.98786,0.5299
0.001,0.034653112,3.56947,0.98784,0.53576
0.001,0.03487134,3.572391,0.98806,0.53224
0.001,0.03468574,4.088966,0.98797333,0.53244
0.001,0.03469262,3.6219633,0.9877667,0.53066
0.001,0.03455737,3.4099092,0.98798,0.53368
0.001,0.033493355,3.76845,0.98848,0.52776
0.001,0.03486507,4.1214995,0.98792666,0.52934
0.001,0.033858668,3.525036,0.98818,0.52948
0.001,0.034082115,3.5827448,0.9883,0.52882
0.001,0.034527652,3.7480495,0.98824,0.53144
0.001,0.034575213,3.5733202,0.98818,0.52956
0.001,0.034256335,3.7840126,0.98836666,0.53036
0.001,0.033811226,3.8302956,0.98830664,0.5314
0.001,0.034322117,3.6907775,0.98815334,0.5337
0.001,0.03435002,3.6528137,0.98807335,0.53224
0.001,0.03357882,4.105562,0.98854,0.5307
0.001,0.034331907,3.7076511,0.98836,0.53174
0.001,0.033603124,4.0144224,0.98864,0.52824
0.001,0.033396903,3.5257175,0.98873335,0.53588
0.001,0.03419966,3.597508,0.98819333,0.52614
0.001,0.033738483,3.8150573,0.98842,0.52948
0.001,0.03339173,3.6706576,0.98863333,0.52954
0.001,0.03414931,3.4178083,0.9884667,0.53166
0.001,0.032616306,3.7590551,0.98892,0.53094
0.001,0.034336634,3.516977,0.9883,0.53024
0.001,0.034189723,3.835792,0.98865336,0.53116
0.001,0.032545943,3.3225138,0.98852664,0.53046
0.001,0.034019403,3.5491192,0.9880133,0.53304
0.001,0.033902895,3.5259333,0.9884933,0.53146
0.001,0.03364891,3.679966,0.9884933,0.53058
0.001,0.03479188,3.5881772,0.98824,0.53138
0.001,0.03407472,3.7939577,0.98852,0.53042
0.001,0.033689152,3.6828408,0.9886733,0.52788
0.001,0.03355652,3.4110358,0.9883467,0.53098
0.001,0.033571377,3.3966763,0.9882333,0.52892
0.001,0.03279156,3.989834,0.98842,0.52914
0.001,0.033338036,3.9772303,0.98862666,0.52838
0.001,0.033445362,3.5421278,0.98848,0.53208
0.001,0.032728713,3.525963,0.98848665,0.53208
0.001,0.033364873,3.6738837,0.9884533,0.53246
0.001,0.034622036,3.7054346,0.98799336,0.5294
0.001,0.033772197,2.8410003,0.9885,0.52502
0.001,0.033282578,3.421899,0.9887533,0.52322
0.001,0.032456856,4.245954,0.9892,0.53236
0.001,0.03550364,3.9069953,0.98800665,0.53022
0.001,0.03362446,3.3307319,0.9880667,0.52874
0.001,0.032884147,3.2075827,0.98872,0.52654
0.001,0.033045188,3.651823,0.98884,0.5288
0.001,0.033503328,3.4837375,0.98843336,0.5306
0.001,0.03316947,3.898608,0.98869336,0.5291
0.001,0.032603938,3.8173637,0.98854,0.53172
0.001,0.03360097,3.6307845,0.9884,0.52786
0.001,0.033494193,3.6298273,0.9886,0.53356
0.001,0.033487532,3.8236067,0.9885,0.53426
0.001,0.03360592,3.3253682,0.98829335,0.5329
0.001,0.033138335,3.6934938,0.98869336,0.53268
0.001,0.032803927,3.8048992,0.9888333,0.5296
0.001,0.033567738,4.338506,0.98847336,0.53308
0.001,0.032657523,3.513506,0.98891336,0.5351
0.001,0.033488866,3.895271,0.9884933,0.5342
0.001,0.032972686,3.1997051,0.98866665,0.52962
0.001,0.033298776,3.7400243,0.98876,0.53248
0.001,0.032907724,3.6405647,0.98887336,0.53102
0.001,0.033487875,3.313077,0.98862,0.53132
0.001,0.03317214,3.2233229,0.98874,0.5258
0.001,0.032060888,3.9292574,0.98887336,0.53142
0.001,0.033024658,3.547955,0.98895335,0.53054
0.001,0.031964645,4.0610304,0.9891267,0.53172
0.001,0.034028895,3.5372674,0.98824,0.53234
0.001,0.032452624,3.3688486,0.98924,0.52906
0.001,0.03303923,3.9277153,0.9884267,0.5319
0.001,0.03287307,3.8308675,0.9889333,0.53402
0.001,0.032849196,3.4322815,0.9891,0.53054
0.001,0.032876596,3.444289,0.98851335,0.53122
0.001,0.032349374,3.8090312,0.9889867,0.52848
0.001,0.032798644,3.7122014,0.9886867,0.52968
0.001,0.033087153,3.9122722,0.98858,0.5328
0.001,0.032820426,3.2299192,0.98864,0.5333
0.001,0.033770114,3.6076963,0.98829335,0.53176
0.001,0.032576486,3.892211,0.98876,0.5281
0.001,0.032631557,3.8755019,0.98904,0.53178
0.001,0.032833133,3.9868054,0.98887336,0.52992
0.001,0.034788575,3.5006564,0.98830664,0.53196
0.001,0.03351839,4.0838256,0.98868,0.53068
0.001,0.0322725,3.6939466,0.9889067,0.53206
0.001,0.033103637,3.6330748,0.9889067,0.53242
0.001,0.032611333,3.7868347,0.9889067,0.531
0.001,0.032842226,3.6834986,0.98874664,0.5308
0.001,0.03333697,3.8408325,0.98863333,0.52912
0.001,0.03303382,3.4992871,0.9888,0.5253
0.001,0.03226271,3.5995286,0.9889733,0.53096
0.001,0.03309277,3.2763767,0.9886733,0.53272
0.001,0.032638066,4.143722,0.98882,0.52978
0.001,0.031892717,3.5038855,0.98926,0.53538
0.001,0.033250768,3.3381815,0.98870665,0.53198
0.001,0.03238059,3.0636482,0.98908,0.53242
0.001,0.03326677,3.838364,0.9885333,0.5314
0.001,0.03191604,3.7143521,0.98902667,0.52942
0.001,0.032691367,3.2429779,0.9888333,0.53074
0.001,0.031857144,3.6217499,0.98922,0.5342
0.001,0.033376243,4.0026293,0.98858,0.52986
0.001,0.032177646,3.907935,0.98908,0.5323
0.001,0.032409042,3.802977,0.98891336,0.5288
0.001,0.032413617,4.4025836,0.9887933,0.5318
0.001,0.03277297,3.8949974,0.9887,0.5311
0.001,0.032557167,4.083759,0.9887533,0.5306
0.001,0.031924475,3.4555955,0.9891267,0.531
0.001,0.032700934,3.7453434,0.98866665,0.53254
0.001,0.033017013,3.3900523,0.98862,0.5283
0.001,0.032066885,3.7136848,0.9889067,0.52916
0.001,0.033250794,3.818941,0.98855335,0.53054
0.001,0.031407706,3.626546,0.9892,0.52998
0.001,0.032603703,3.85648,0.9887933,0.52932
0.001,0.03178864,3.7487838,0.98906666,0.53354
0.001,0.03273476,3.3840685,0.9889467,0.53006
0.001,0.03214873,3.921119,0.9889467,0.53226
0.001,0.030911298,3.9593258,0.98935336,0.52774
0.001,0.032344934,3.3572123,0.9890867,0.5361
0.001,0.032267638,3.6555538,0.98900664,0.52912
0.001,0.031564374,3.7340894,0.98924667,0.53124
0.001,0.033391066,3.315869,0.98865336,0.53006
0.001,0.031843785,3.3887272,0.9892,0.52742
0.001,0.031054594,3.4493797,0.98936665,0.52636
0.001,0.03187627,3.7035944,0.9892667,0.53162
0.001,0.03255396,3.7569163,0.9889,0.53288
0.001,0.031893063,4.0535913,0.98892,0.53156
0.001,0.03253673,3.7325692,0.98873335,0.53412
0.001,0.03215457,3.6643877,0.98884,0.53252
0.001,0.03150729,3.8605208,0.9893867,0.53502
0.001,0.032868683,3.578912,0.98884666,0.52764
0.001,0.032969855,3.998142,0.98878664,0.53008
0.001,0.031353187,3.7832124,0.9891,0.53078
0.001,0.03253407,3.2404997,0.98881334,0.53288
0.001,0.031580396,3.9252558,0.98952,0.5322
0.001,0.03189359,3.8026202,0.9892333,0.52928
0.001,0.031897593,3.5012197,0.98902,0.53118
0.001,0.032310136,3.5124626,0.98889333,0.53028
0.001,0.03166564,3.931247,0.9891267,0.52668
0.001,0.031853493,4.313078,0.98934,0.52832
0.001,0.032385666,3.4781368,0.98892,0.52886
0.001,0.031177467,3.672366,0.98952,0.5306
0.001,0.032170963,3.3398101,0.9890933,0.53112
0.001,0.030717457,3.8027987,0.9893733,0.52708
0.001,0.031795677,3.4078383,0.98926,0.53164
0.001,0.03151505,3.4486003,0.98944,0.52946
0.001,0.031432163,3.6550987,0.98918,0.52964
0.001,0.032211315,4.0217743,0.98884,0.53426
0.001,0.031365614,3.3521433,0.98942,0.52972
0.001,0.03172847,3.9929717,0.98928,0.52998
0.001,0.03175945,3.609875,0.98908,0.53066
0.001,0.031486783,3.9527323,0.98929334,0.52678
0.001,0.032276597,3.6907763,0.9890933,0.52978
0.001,0.031818807,3.3622782,0.98906666,0.53076
0.001,0.032284882,3.8066518,0.98894,0.52772
0.001,0.030696254,3.909725,0.98968667,0.53272
0.001,0.031766735,3.9706953,0.9890533,0.52846
0.001,0.030657409,3.9376466,0.98942,0.53114
0.001,0.03290843,3.138523,0.98892665,0.5278
0.001,0.030041367,3.9584475,0.98962665,0.52888
0.001,0.03195415,3.4755313,0.9893733,0.53124
0.001,0.03138876,3.601158,0.9896067,0.5299
0.001,0.03216867,3.4335318,0.98884666,0.53074
0.001,0.03108665,3.4046395,0.9894133,0.53002
0.001,0.03128629,3.6905918,0.98913336,0.52708
0.001,0.03152832,3.9555774,0.9891667,0.5295
0.001,0.030386807,3.6701648,0.98972,0.52998
0.001,0.03229043,3.1364532,0.98888,0.53436
0.001,0.03014291,4.312521,0.9896333,0.5305
0.001,0.03126587,3.6090968,0.98962665,0.52822
0.001,0.031351544,3.24558,0.98942,0.5274
0.001,0.032076236,3.3435793,0.98865336,0.52648
0.001,0.030819107,4.2112627,0.9895333,0.52876
0.001,0.031610314,3.8306842,0.9890933,0.53028
0.001,0.031883415,3.799108,0.98908,0.53022
0.001,0.03174786,3.6430783,0.98904,0.52854
0.001,0.031150779,3.867664,0.98951334,0.52962
0.001,0.030811934,3.5774431,0.9895333,0.53192
0.001,0.03171139,3.9314108,0.9891933,0.52712
0.001,0.031185823,3.8867488,0.98925334,0.5281
0.001,0.030863332,3.0121305,0.98966,0.53018
0.001,0.030548723,4.4368353,0.98964,0.52892
0.001,0.031982023,3.1240847,0.98902,0.53226
0.001,0.030679435,3.7591157,0.9893733,0.53042
0.001,0.031741973,3.6168945,0.98903334,0.52936
0.001,0.030285288,4.0793595,0.98982,0.53124
0.001,0.031003967,3.8700712,0.9893867,0.53012
0.001,0.032065358,2.997086,0.9889867,0.53108
0.001,0.031005176,4.1715627,0.9894933,0.53012
0.001,0.031444557,3.7087166,0.98962665,0.53272
0.001,0.031565137,3.8347359,0.98913336,0.53274
0.001,0.031633228,2.8591547,0.98911333,0.53564
0.001,0.030299965,3.218615,0.98954666,0.53114
0.001,0.031146774,3.8710337,0.9893867,0.5316
0.001,0.031680312,3.4046793,0.98924667,0.52698
0.001,0.03137495,3.49416,0.98987335,0.52962
0.001,0.031691022,3.78384,0.98912,0.53176
0.001,0.03041499,3.573855,0.9896467,0.53406
0.001,0.030788336,3.9496584,0.98952,0.53026
0.001,0.030852253,4.1028805,0.9896,0.53076
0.001,0.031624574,3.534827,0.98925334,0.53
0.001,0.0307545,4.164985,0.98943335,0.53392
0.001,0.03127591,3.496366,0.98954666,0.53196
0.001,0.031250134,4.1987553,0.9895267,0.52818
0.001,0.030525193,3.684152,0.98988,0.53234
0.001,0.03155191,3.330494,0.98940665,0.5283
0.001,0.03112197,3.632556,0.98934,0.52984
0.001,0.030910408,3.3767033,0.9894933,0.52952
0.001,0.031314235,3.339267,0.98922,0.5331
0.001,0.02981689,4.2161207,0.98994666,0.53344
0.001,0.03024987,4.1773934,0.9897467,0.52934
0.001,0.030924097,4.436065,0.98950666,0.52956
0.001,0.032014724,4.2035556,0.98908,0.53268
0.001,0.030644767,3.573256,0.98992,0.53142
0.001,0.030309327,3.718922,0.98979336,0.5343
0.001,0.031348154,3.9443696,0.98926,0.5303
0.001,0.030782815,4.455783,0.98938,0.53102
0.001,0.030035852,4.1465044,0.98976666,0.53122
0.001,0.03133121,3.9123914,0.98948,0.52964
0.001,0.030937506,3.5090768,0.9896467,0.53218
0.001,0.031058202,3.7087293,0.98940665,0.53404
0.001,0.030740334,3.420819,0.9896733,0.53022
0.001,0.031167598,3.4961522,0.9892,0.53374
0.001,0.030323273,4.0779843,0.9893467,0.53058
0.001,0.030242704,3.6653621,0.9897133,0.53348
0.001,0.030917188,3.692141,0.98962665,0.53056
0.001,0.030813565,3.6130772,0.9894133,0.52922
0.001,0.0297682,3.5996397,0.9898133,0.53356
0.001,0.030446248,3.3924322,0.98955333,0.52968
0.001,0.029459288,4.044002,0.98977333,0.53106
0.001,0.031105971,4.1582646,0.9896733,0.5296
0.001,0.030081443,3.662398,0.9898667,0.53324
0.001,0.029790282,4.000452,0.9896733,0.53558
0.001,0.031042475,3.8012953,0.98935336,0.52828
0.001,0.030134214,3.8256257,0.9897133,0.53054
0.001,0.029189564,3.7398617,0.9898933,0.53258
0.001,0.030407384,3.6858284,0.9895933,0.52734
0.001,0.030616632,3.4673672,0.98950666,0.52724
0.001,0.030174745,4.320971,0.98982,0.53226
0.001,0.030571433,3.766183,0.9894867,0.53338
0.001,0.030750683,3.8942904,0.9896733,0.52946
0.001,0.030105518,3.7654467,0.98984665,0.52908
0.001,0.0315195,3.7138128,0.9895267,0.52906
0.001,0.02920407,3.7799892,0.9900067,0.53074
0.001,0.030767916,3.5487297,0.9897133,0.52592
0.001,0.030649655,3.39479,0.98974,0.5288
0.001,0.030590503,4.0007772,0.98958665,0.527
0.001,0.030563366,4.432567,0.98966,0.53228
